index,service,description,url,phone,url_phone
498,Housing Authority of Bergen County,"The Housing Authority of Bergen County is located at One Bergen County Plaza, 2nd Floor, Hackensack, NJ 07601. It operates from 8:30 AM to 4:30 PM. There is no specific information provided about prerequisites such as identification for using their services.",https://habcnj.org/,2013367600,https://habcnj.org/contact_us/index.php
499,Housing Authority Of Elizabeth,"The Housing Authority of Bergen County is located at One Bergen County Plaza, 2nd Floor, Hackensack, NJ 07601. Their operating hours are from 8:30 AM to 4:30 PM. There is no specific information provided about prerequisites such as identification requirements to access services.",https://hacenj.com/,2013367600,https://hacenj.com/
500,Housing Authority of Plainfield New Jersey,"Location: 510 East Front Street #1, Plainfield, NJ 07060  
Operating Hours: Not specified  
Prerequisites: Need to register or login to the Applicant Portal and provide identification as specified in application forms for housing programs.",https://www.hapnj.org/,9087696335,https://www.hapnj.org/
501,Housing Authority of the City of Passaic,"Location: 52 Aspen Place, Passaic, NJ 07055  
Operating Hours: Monday-Friday, 8:30 AM - 4:00 PM   
Prerequisites: No specific identification requirements mentioned.",https://www.passaichousing.org/,9733656330,https://www.passaichousing.org/
502,Housing Counseling (Paterson Task for Community Action),"Location: 191 Market Street, Paterson, NJ 07505  
Operating Hours: Not specified  
Prerequisites: For the Free Fresh Produce Market, pre-registration is highly recommended, and required documentation includes proof of income for the household, a photo ID for the applicant, and Social Security card(s) for the household.",https://patersontaskforce.com/,9732792333,https://patersontaskforce.com/
503,Housing Help NJ,"The New Jersey Department of Community Affairs (DCA) provides housing assistance programs designed to prevent homelessness and support individuals in securing stable housing. Located in Trenton, NJ, the office operates during standard business hours, although specific hours are not listed. Individuals seeking assistance may need to provide identification or documentation regarding their circumstances, though specific prerequisites are not detailed on the website. For further inquiries, they can be contacted at (609) 292-4080 or via email.",https://www.nj.gov/dca/dhcr/offices/housing_assistance.shtml,6092924080,https://www.nj.gov/dca/dhcr/offices/housing_assistance.shtml
504,Housing Opportunities for Persons with AIDs,"**Location:** 4 Jackson Square (aka 39 Kearney Ave), Jersey City, NJ 07305  
**Operating Hours:** Not specified  
**Prerequisites:** Applicants must be residents of Hudson County, low-income (at or below 80% of area median income), and medically diagnosed with HIV/AIDS. Non-residents cannot be served with these funds.",https://www.jerseycitynj.gov/cityhall/HousingAndDevelopment/communitydevelopment/nonprofit_partnerships_and_engagement/housing_opportunities_for_persons_with_aids,2015476910,https://www.jerseycitynj.gov/cityhall/HousingAndDevelopment/communitydevelopment/nonprofit_partnerships_and_engagement/housing_opportunities_for_persons_with_aids
505,Housing Partnership,"Location: 2 East Blackwell Street, Suite 12, Dover, NJ 07801  
Operating Hours: No specific hours mentioned  
Prerequisites: No specific prerequisites mentioned",https://www.housingpartnershipnj.org/,9736599222,https://www.housingpartnershipnj.org/
506,Hoving Home,"Location: 176 Mitchell Road, Oxford, New Jersey 07863  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned (e.g., identification not required).",https://hovinghome.org/campuses/new-jersey-home/,9086515846,https://hovinghome.org/campuses/new-jersey-home/
508,http://www.njgaylife.com/,"The website NJGayLife.com serves the Lesbian, Gay, Bisexual, Transgender community in New Jersey. It provides a directory of over 100 NJ LGBTQ organizations, an interactive calendar for events, and information about LGBTQ+-owned businesses. There are no specified location or operating hours. It advises users to check with organizations before attending meetings or events, but no prerequisites like identification need to be mentioned.",https://www.njgaylife.com/,7325499054,https://www.njgaylife.com/advertise/
509,https://www.centerffs.org/our-services/community-connections/hotline-services,"The hotline services provided by the Center for Family Services are located at 584 Benson Street, Camden, NJ. Operating hours are Monday to Friday from 8 AM to 6 PM. There is no specific information about prerequisites such as needing a form of identification to use the hotline services.",https://www.centerffs.org/our-services/community-connections/hotline-services,8003228092,https://www.centerffs.org/our-services/community-connections/hotline-services
510,HUD Public Housing Program,"Location: New Jersey

Operating Hours: Not specified

Prerequisites: To apply for subsidized apartments or public housing assistance, contact or visit the management office of the apartment or local Public Housing Agency (PHA) respectively. Some PHAs have long waiting lists, so it is recommended to apply at more than one PHA. No specific identification requirements mentioned.",https://www.hud.gov/newjersey/renting,8002255342,https://www.hud.gov/states/new_jersey/offices
511,HUNTERDON COUNTY DEPARTMENT OF HEALTH,"The Hunterdon County Department of Health is located at 314 State Route 12, County Complex, Building #1, Flemington, NJ 08822. The operating hours are not specifically listed. There are no stated prerequisites such as identification mentioned for using the health department's services.",https://www.co.hunterdon.nj.us/health.html,9087881351,https://www.co.hunterdon.nj.us/health.html
512,Hunterdon County Library,"The Hunterdon County Library is located at 314 State Route 12, Bldg. #3, Flemington, NJ 08822. Operating hours are not specified. There is no information provided regarding prerequisites, such as the need for identification to access services.",https://hclibrary.us/,9087881444,https://hclibrary.us/about/hours
513,Hunterdon Medical Center,"Hunterdon Medical Center is located in Raritan Township, New Jersey, near Flemington. The specific operating hours are not provided in the summary. There is no information regarding prerequisites such as the need for identification to use the services.",https://en.wikipedia.org/wiki/Hunterdon_Medical_Center,9087886100,https://www.hunterdonhealth.org/contact-us
514,Hunterdon Regional Cancer Center,"Hunterdon Regional Cancer Center is located at 2100 Wescott Drive, Flemington, NJ 08822, United States. There is no specific operating hours information provided. The center is dedicated to high-quality cancer care and does not mention any prerequisites such as the need for identification.",https://www.hunterdonhealth.org/hunterdon-regional-cancer-center,8887881260,https://www.hunterdonhealth.org/hunterdon-regional-cancer-center
515,Hunterdon Women’s Imaging Center,"Location: 
- Flemington - Hunterdon Women's Imaging Center, 121 Route 31 South, Flemington, NJ 08822
- Bridgewater - Advanced Imaging at Bridgewater, 1121 US Highway 22, Suite 103, Bridgewater, NJ
- Clinton - Hunterdon Advanced Imaging at Clinton, 1738 Route 31 North, Suite 108, Clinton, NJ

Operating Hours: 
- Walk-in appointments are available with a prescription. Specific hours of operation can be found on the Imaging Centers page.

Prerequisites: 
- No prescription is needed to schedule a screening mammogram.",https://www.hunterdonhealth.org/services/imaging-services-radiology/breast-imaging,9087886100,https://www.hunterdonhealth.org/services/imaging-services-radiology/breast-imaging
518,Hyacinth Aids Foundation,"Location: New Jersey  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://www.hyacinth.org/,7322460204,https://www.hyacinth.org/
519,Iannacone Ronald J DO,"Location: 530 Lakehurst Road, Suite 201, Toms River, NJ 08755  
Operating Hours: Monday to Thursday: 9:00 am – 5:00 pm; Friday: 9:00 am – 12:00 pm  
Prerequisites: No specific prerequisites mentioned regarding identification or forms.",https://www.atlanticent.net/doctor/,7325574480,https://www.atlanticent.net/doctor/
520,Ice House,"Location: 111 Midtown Bridge Approach, Hackensack, NJ 07601  
Operating Hours: November & December 2024 for public skating (specific hours not listed)  
Prerequisites: No information found regarding prerequisite identification or requirements.",https://www.icehousenj.com/,2014878444,https://www.icehousenj.com/
523,"INDU GOPAL, MD","Location: 515 Iron Bridge Rd, # 2, Freehold, NJ 07728  
Operating Hours: Not specified  
Prerequisites: No information found regarding prerequisites such as identification.",https://www.centrastate.com/find-a-physician/indu-gopal-md-internal-medicine/,7324312000,https://www.centrastate.com/find-a-physician/indu-gopal-md-internal-medicine/
524,Inroads to Opportunities,"Inroads to Opportunities is located at 301 Cox Street, Roselle, NJ 07203. They can be contacted at 908-241-7200. The website does not specify operating hours or prerequisites for using their services.",https://www.inroadsto.org/,9082417200,https://www.inroadsto.org/
525,InSite,"Location: 
- 1955 Route 34, Suite 1A, Wall, NJ 07719
- 165 Chestnut Street, Suite 200, Allendale, NJ 07401
- 20 N Main Street, Suite 2B, Manahawkin, NJ 08050

Operating Hours: No specific operating hours are mentioned.

Prerequisites: No information regarding prerequisites, such as forms of identification, is provided.",https://www.insiteeng.net/,8334946724,https://insitehealth.net/locations/new-jersey/
526,Inspira Behavioral Wellness Center,"Inspira Behavioral Wellness Center is located at 333 Irving Avenue, Bridgeton, NJ 08302. The center operates Monday to Friday from 8:00 am to 4:00 pm and is closed on Sundays and Saturdays. There are no specific prerequisites mentioned for using the services, such as identification requirements.",https://www.inspirahealthnetwork.org/locations/inspira-behavioral-wellness-center-bridgeton,8565072730,https://www.inspirahealthnetwork.org/locations/inspira-behavioral-wellness-center-bridgeton
527,Inspira Health Network,"Inspira Health Network serves communities across Southern New Jersey and offers a full continuum of primary, acute, and advanced care services. The description does not include specific operating hours or prerequisites such as forms of identification.",https://www.inspirahealthnetwork.org/,8004677472,https://www.inspirahealthnetwork.org/locations
528,Inspira Medical Center - Mullica Hill,"Inspira Medical Center Mullica Hill is located at 700 Mullica Hill Road, Mullica Hill, NJ 08062. The hospital operates 24/7, open continuously from Sunday to Saturday. There is no specific information regarding prerequisites for using the facility such as identification requirements.",https://www.inspirahealthnetwork.org/locations/inspira-medical-center-mullica-hill,8565081000,https://www.inspirahealthnetwork.org/locations/inspira-medical-center-mullica-hill
529,Inspire,"{""description"": ""Location: Manchester, NJ. Operating Hours: Not specified. Prerequisites: Not specified.""}",https://www.facebook.com/inspirenjanewjerseynonprofit/,2015647331,https://www.inspirewellness.com/
530,Institute For Learning In Retirement,"The Institute for Learning in Retirement (ILR) at Bergen Community College is located at 400 Paramus Rd, Paramus, NJ 07652. The operating hours are not explicitly stated, but the fall semester runs from September 25 to December 20, 2024, with registration opening on September 11, 2024. For the spring semester, the dates are March 3 to May 22, 2025, with registration opening on February 12, 2025. There is no specific information on prerequisites such as identification required to participate.",https://ilr.bergen.edu/,2014477156,https://ilr.bergen.edu/
531,Integrated Care Concepts and Consultation,"Integrated Care Concepts And Consultation is located in Eatontown, Jackson, and Tinton Falls. The website does not specify operating hours. There is no mention of prerequisites such as identification needed for using their services.",https://integratedcareconcepts.com/,7328585432,https://integratedcareconcepts.com/
533,Intensive Family Support Services (IFSS),"Intensive Family Support Services (IFSS) is a state-wide program in New Jersey for families with an adult relative living with mental illness, operating in Atlantic and Union Counties. There are no prerequisites for families to receive services; the relative does not need to be in treatment. The program offers support and skills to cope with challenges associated with serious mental illnesses like schizophrenia, major depression, or bipolar disorder. 

Location: 673 Morris Ave., Suite 100, Springfield, NJ 07081  
Operating Hours: Not specified  
Prerequisites: No form of identification or specific requirements necessary to use the services.",https://www.mhanj.org/support-for-families-regarding-an-adult-living-with-mental-health-challenges/,8003678850,https://www.mhanj.org/support-for-families-regarding-an-adult-living-with-mental-health-challenges/
534,Intensive Family Support System,"Intensive Family Support Services (IFSS) is located at 673 Morris Ave., Suite 100, Springfield, NJ 07081. The program is available to families in New Jersey with an adult relative living with mental illness, including those not currently in treatment. There are no specific prerequisites mentioned for using the services, such as needing a form of identification.",https://www.mhanj.org/support-for-families-regarding-an-adult-living-with-mental-health-challenges/,8003678850,https://www.mhanj.org/support-for-families-regarding-an-adult-living-with-mental-health-challenges/
535,Interfaith Food Pantry,"Interfaith Food Pantry Network is located at 2 Executive Drive, Morris Plains, NJ 07950. They operate from 973-538-8049. There is no specific information provided regarding operating hours or prerequisites such as identification requirements for using their services.",https://www.mcifp.org/,9735388049,https://www.mcifp.org/
536,Interfaith Hospitality Network Food Distribution Center,"**Location:** 2 Executive Drive, Morris Plains, NJ 07950  
**Operating Hours:** Not specified  
**Prerequisites:** Not specified",https://www.mcifp.org/,9735388049,https://www.mcifp.org/
537,Interfaith Neighbors Network,"Location: Monmouth County, New Jersey  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but general assistance programs may require identification or specific documentation depending on the program.",https://interfaithneighbors.org/,7327750525,https://interfaithneighbors.org/contact-us/
538,Intergrative Wellness Group,"Integrative You is located in Sorrento, Italy, and operates Monday to Friday from 9 AM to 5 PM EST. They provide global services through virtual consultations. No specific prerequisites for using their services, such as forms of identification, are mentioned.",https://www.integrativeyou.health/aboutus,7323598263,https://www.mapquest.com/us/new-jersey/integrative-wellness-group-282792013
542,Iris House,"Location: Iris House, 209 West 8th Street, Plainfield, NJ 07060  
Operating Hours: Open until 7 PM on Thursdays  
Prerequisites: Individuals need to schedule an appointment for free HIV & STI testing, and may receive non-cash incentive gift cards for participation in certain programs.",https://www.irishouse.org/new-jersey-programs.html,6465480100,https://www.irishouse.org/contact-us.html
543,Ironbound Community Corporation,"The Ironbound Community Corporation is located in Newark, NJ, with multiple addresses including 1 New York Avenue, 317 Elm Street, 29 Cortland Street, and 432 Lafayette Street. The operating hours are not explicitly stated on the website. There is no specific information provided regarding prerequisites such as identification requirements for using their services.",https://ironboundcc.org/,9735893353,https://ironboundcc.org/contact/
544,ISAIAH HOUSE,"Location: 238 North Munn Ave, East Orange, NJ 07017  
Operating Hours: Not specified  
Prerequisites: Not specified",https://isaiahhouse.org/,9736785882,https://isaiahhouse.org/
545,Jack H Dworkin MD,"Location: 901 West Main Street, Suite 205, Bldg B, Freehold, NJ 07728  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned.",https://www.centrastate.com/find-a-physician/jack-dworkin-md-mba-facc-cardiology/,7324312000,https://www.centrastate.com/find-a-physician/jack-dworkin-md-mba-facc-cardiology/
546,Jacobus Vanderveer House and Museum,"Jacobus Vanderveer House & Museum is located at 3055 River Road, Bedminster, NJ 07921. The museum is open by appointment only for tours, which can be scheduled by emailing info@jvanderveerhouse.org. No specific prerequisites for identification are mentioned for visiting.",https://jvanderveerhouse.org/,9083973377,https://jvanderveerhouse.org/
547,James A. McFaul Environmental Center,"The James A. McFaul Environmental Center is located at 150 Crescent Avenue, Wyckoff, NJ 07481. The park is open daily, with operating hours that vary by the season: Weekdays from 8:00 AM to 6:15 PM, and Weekends and Holidays from 8:30 AM to 6:15 PM. The museum hours are Weekdays from 8:30 AM to 4:45 PM and Weekends from 10:00 AM to 4:45 PM, with Holidays being closed. There is no specific information provided about prerequisites such as identification requirements to use the center.",https://www.co.bergen.nj.us/ja-mcfaul-environmental-center,2018915571,https://www.co.bergen.nj.us/ja-mcfaul-environmental-center
548,Jammin Jenn Music Therapy,"Location: Metuchen, NJ  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://jamminjenn.com/,9179223227,https://jamminjenn.com/
549,Jane H Booker Family Health Clinic,"Location: 1828 West Lake Avenue, Neptune, NJ 07754

Operating Hours: Monday - Friday, 8:00 a.m. to 4:30 p.m. for HIV/STD Care and Testing (no appointment necessary).

Prerequisites: Patients are encouraged to bring proof of income, proof of address, Social Security card, any type of insurance card, and checking and savings account statements for financial evaluations. An appointment is required to be seen for services.",https://www.hackensackmeridianhealth.org/en/locations/jsumc-family-health-center,7328695700,https://www.hackensackmeridianhealth.org/en/locations/jsumc-family-health-center
551,"JAY V WORTZEL, MD","Dr. Jay Wortzel, MD is located at 1610 Route 88 Ste 204, Brick, NJ 08724, and is accepting new patients. He offers telehealth appointments and is affiliated with Ocean University Medical Center. There is no specific prerequisite mentioned for using his services, but it is advisable to call the office to schedule an appointment at (732) 363-6655.",https://www.healthgrades.com/physician/dr-jay-wortzel-25f7v,7323636655,https://www.healthgrades.com/physician/dr-jay-wortzel-25f7v
552,"Jayendra N Patel, MD","**Location:**  
HMH - Primary Care - Edison,  
111 James Street,  
Edison, NJ 08820

**Operating Hours:**  
Not specified in the provided information.

**Prerequisites:**  
Please contact the doctor's office directly to confirm acceptance of insurance and any identification requirements.",https://doctors.hackensackmeridianhealth.org/provider/jayendra-n-patel/1319126,7324529700,https://doctors.hackensackmeridianhealth.org/provider/jayendra-n-patel/1319126
553,Jennifer Gorny,"Location: Eatontown, NJ 07724  
Operating Hours: Availability is online only, with sessions conducted via phone or video call.  
Prerequisites: No specific identification mentioned, but insurance verification is required for sessions covered by insurance.",https://www.psychologytoday.com/us/therapists/jennifer-gorny-eatontown-nj/814935,8482579697,https://www.psychologytoday.com/us/therapists/jennifer-gorny-eatontown-nj/814935
554,Jersey Assistance for Community Caregiving,"Location: State of New Jersey, specific address is 222 South Warren Street, PO Box 700, Trenton, NJ 08625-0700.

Operating Hours: Not specified.

Prerequisites: Participants must be 60 years or older, a resident of New Jersey, a U.S. citizen or Qualified Alien, require nursing facility level of care, meet financial eligibility requirements (income not exceeding 365% of the Federal poverty level and countable assets of $40,000 or less), and not be enrolled in other state-funded programs. Co-pays may apply based on income.",https://www.nj.gov/humanservices/doas/services/a-k/jacc/,18772223737,https://www.nj.gov/humanservices/doas/services/a-k/jacc/
556,Jersey Health Examiners,Please provide the website URL or text that you would like summarized.,https://www.njconsumeraffairs.gov/bme,"Sure, please provide the text from the website for me to look for the phone number.",https://www.njconsumeraffairs.gov/bme
557,Jersey Hobby,"Jersey Hobby RC is located in Ringoes, NJ. Unfortunately, no specific operating hours or prerequisites such as identification requirements were provided on the website.",https://www.facebook.com/JerseyHobbyRC/,9089684880,https://www.yelp.com/biz/jersey-hobby-ringoes
558,Jewish Family & Children's Services of Northern New Jersey,"Location: 1485 Teaneck Road, Teaneck, NJ 07666 and 506 Hamburg Turnpike, Suite 102, Wayne, NJ 07470  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned for using the services.",https://www.jfcsnnj.org/,2018379090,https://www.jfcsnnj.org/
559,Jewish Family and Children Services of Ocean County,"Location: 1235A Rt. 70, Lakewood, NJ 08701  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but assistance might require calling or emailing for information or referrals.",https://www.jewishoceancounty.org/jewish-family-and-childrens-service,7323638010,https://www.jewishoceancounty.org/jewish-family-and-childrens-service
560,Jewish Family Center,"Jewish Family & Children’s Services of Northern New Jersey is located at 1485 Teaneck Road, Teaneck, NJ 07666, and also has an office at 506 Hamburg Turnpike, Suite 102, Wayne, NJ 07470. The contact phone number is 201-837-9090. The website does not specify operating hours or any prerequisites for using their services, such as the need for identification.",https://www.jfcsnnj.org/,2018379090,https://www.jfcsnnj.org/
561,Jewish Family Service of MetroWest NJ,"Jewish Family Service of MetroWest New Jersey is located at 256 Columbia Turnpike, Suite 105, Florham Park, NJ 07932. Their operating hours are not specified on the website. There is no mention of prerequisites such as the need for identification to utilize their services.",https://www.jfsmetrowest.org/,9737659050,https://www.jfsmetrowest.org/contact-us/
562,"Jewish Family Service of Somerset, Hunterdon, and Warren Counties","Location: 150-A West High Street, Somerville, NJ 08876  
Operating Hours: Not specified  
Prerequisites: Requires contact for assistance; no specific identification mentioned.",https://jewishfamilysvc.org/,9087257799,https://jewishfamilysvc.org/
564,"Jia Cheng, MD","Location: Movement Disorders Program of CentraState at Star and Barry Tobias Ambulatory Campus, Building B, 901 West Main Street, Building B, Suite 120, Freehold, NJ 07728  
Operating Hours: Not specified  
Prerequisites: Please contact the practice to confirm your health plan is accepted.",https://findadoctor.atlantichealth.org/provider/jia-cheng/1949635,7326376316,https://findadoctor.atlantichealth.org/provider/jia-cheng/1949635
565,"JOCELYN S GERGES, MD","Location: Movement Disorders Program of CentraState at Star and Barry Tobias Ambulatory Campus, Building B, 901 West Main Street, Building B, Suite 120, Freehold, NJ 07728. 

Operating Hours: Not specified.

Prerequisites: Please contact the practice to confirm health plan acceptance.",https://health.usnews.com/doctors/jocelyn-gerges-1233315,7326376316,https://health.usnews.com/doctors/jocelyn-gerges-1233315
566,Johnson Library,"Location: 274 Main Street, Hackensack, NJ 07601  
Operating Hours: Monday - Thursday: 9am-9pm; Friday - Saturday: 9am-5pm; Sunday: CLOSED  
Prerequisites: No specific prerequisites mentioned, but library card holders can access certain services.",https://www.johnsonlib.org/,2013434169,https://www.johnsonlib.org/
567,JOI’S ANGELS,"Joi’s Angels is located at 114 South Arlington Avenue, East Orange, New Jersey 07018. Their operating hours are not explicitly stated on the provided information. There are no specific prerequisites mentioned for using their services, as need is the only requirement for acceptance.",https://www.joisangels.com/,9733954348,https://www.joisangels.com/
568,Joseph House,"Joseph's House of Camden is located at 555 Atlantic Avenue, Camden, NJ, 08104, United States. The website does not provide specific operating hours or mention any prerequisites for using their services.",https://www.jhoc.org/,8562461087,https://www.jhoc.org/contact
569,Joy Community Fellowship,"Joy Community Fellowship is located at 309 Florence Ave, Pitman, NJ 08071. The operating hours are Sunday morning worship at 10:00 am, and Sunday evening prayer on the 1st and 3rd Sundays of the month at 5:00 pm. There is no mention of prerequisites such as identification needed to attend.",https://www.joycf.org/,8565824404,https://www.joycf.org/
570,Joy community fellowship church,"Joy Community Fellowship is located at 309 Florence Ave, Pitman, NJ 08071. The operating hours include Sunday morning worship at 10 AM and Sunday evening prayer on the 1st and 3rd Sundays of the month at 5 PM. No prerequisites for participation, such as identification, are mentioned.",https://www.joycf.org/,8565824404,https://www.joycf.org/
571,Just Believe,"Just Believe Inc is located at 734 Route 37 W, Suite 5, Toms River, NJ 08755. They accept donations Monday through Friday. There is no specific mention of prerequisites such as identification for using their services.",https://justbelieveinc.org/,7322796157,https://justbelieveinc.org/contact-us
572,Kareboost Health,"KareBoost Health is located at 107 Cedar Grove Ln Ste 100, Franklin Township, NJ 08873. The operating hours are Monday to Friday from 9:00 AM to 8:00 PM, Saturday from 8:00 AM to 2:30 PM, and it is closed on Sunday. It operates by appointment only and accepts credit cards. There is no specific information mentioned regarding prerequisites such as identification.",https://www.yelp.com/biz/kareboost-health-franklin-township-2,7328605273,https://www.yelp.com/biz/kareboost-health-franklin-township-2
573,karen Ann Quinlan Hospice,"The Karen Ann Quinlan Hospice provides hospice care in North and Northwest New Jersey and Pike County, Pennsylvania. They operate 24 hours a day. There's no explicit mention of prerequisites for using their services, but being a Medicare and Medicaid approved organization suggests that certain forms of identification may be necessary for those types of insurance coverage.",https://karenannquinlanhospice.org/,9733830115,https://karenannquinlanhospice.org/contact/
575,Keansburg Housing Authority,"The Keansburg Housing Authority is located at 1 Church Street, Keansburg, NJ 07734. There is a November Board Meeting scheduled for November 13, 2024, at 7:00 PM, which will be held in-person at the Granville Towers Community Room and virtually via Zoom. To apply for housing or check eligibility, applicants must be Keansburg residents or U.S. veterans and may need to provide documentation as requested. Specific identification prerequisites are not mentioned.",https://keansburgha.org/,7327876151,https://keansburgha.org/about-us/contact.html
576,Kennedy Fitness,"Location: Mullica Hill  
Operating Hours: Not specified  
Prerequisites: Providing a phone number to receive text messages and possibly other identification for free passes (name, phone, email).",https://kennedyfitness.org/,8564780060,https://kennedyfitness.org/locations/mullica-hill/
577,Kennedy Fitness Club (Mullica Hill),"Address: 167 Bridgeton Pike, Mullica Hill, NJ 08062  
Club Hours: Mon-Fri: 5:00am – 10:00pm, Sat: 7:00am – 7:00pm, Sun: 8:00am – 5:00pm, Holidays: 8:00am – 2:00pm  
Pool Hours: Mon-Fri: 5:00am – 10:00pm, Sat: 7:00am – 7:00pm, Sun: 8:00am – 5:00pm, Holidays: Pool Closed  
Prerequisites: No specific identification requirements mentioned, but signing up for a free pass is promoted.",https://kennedyfitness.org/locations/mullica-hill/,8564780060,https://kennedyfitness.org/locations/mullica-hill/
578,"KENNETH ENG, DO","**Location:** Family Practice of CentraState, 901 West Main Street, Suite 305B, Freehold, NJ 07728  
**Operating Hours:** Not specified on the website  
**Prerequisites:** Not specified on the website  ",https://www.centrastate.com/find-a-physician/kenneth-eng-do-family-medicine/,7324312000,https://www.centrastate.com/find-a-physician/kenneth-eng-do-family-medicine/
580,"Khaula Khalid, DO","Locations: 
- Cardiology - Bayonne: 191 Lefante Way, Bayonne, NJ 07002
- Cardiology - Hoboken: 1425 Bloomfield St, Hoboken, NJ 07030
- Cardiology - Rutherford: 201 State Rt 17, Floor 11, Suite 1101, Rutherford, NJ 07070

Operating Hours: Not specified

Prerequisites: Not specified",https://east.optum.com/providers/khaula-khalid/,15512204782,https://east.optum.com/providers/khaula-khalid/
581,Kinship Navigator Program,"Location: New Jersey; Operating Hours: Not specified; Prerequisites: Caregivers must have been caring for a child for at least one year for legal guardianship, and they may need to call 211 for assistance and referrals.",https://www.nj.gov/dcf/families/support/kinship/,18554636323,https://www.nj.gov/dcf/families/support/kinship/
583,Lab corp,"Location: New Jersey (NJ)  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://locations.labcorp.com/nj/,9085262400,https://www.labcorp.com/taxonomy/term/56
584,Lab Corp (Turnersville),"Location: 151 Fries Mill Rd, Ste 205-206, Turnersville, NJ 08012  
Operating Hours: Not specified, but walk-ins are welcome.  
Prerequisites: It is recommended to check with the healthcare provider for any specific preparations needed before testing, which may include fasting or avoiding certain medications.",https://locations.labcorp.com/nj/turnersville/19890/,8564011290,https://locations.labcorp.com/nj/turnersville/19890/
585,Lab Corp Sewell,"Location: 100 Kings Way E, Ste B3, Sewell, NJ 08080  
Operating Hours: Not specified in the provided information.  
Prerequisites: Walk-ins are welcome, but appointments are encouraged. Special preparation may be required for certain tests, such as fasting or avoiding specific medications.",https://locations.labcorp.com/nj/sewell/2783/,8565829469,https://locations.labcorp.com/nj/sewell/2783/
586,Lab Corp. (Swedesboro),"Location: 300 Lexington Rd, Ste 240, Swedesboro, NJ 08085  
Operating Hours: Walk-ins are welcome; appointments are encouraged but not required.  
Prerequisites: Information on test preparation, such as fasting or avoiding medications, may be needed prior to testing.",https://locations.labcorp.com/nj/swedesboro/27972/,8569756512,https://locations.labcorp.com/nj/swedesboro/27972/
587,Ladder Project - Greater Bergen Community Action,"The Ladder Project is located in downtown Hackensack, NJ. It operates as a halfway house for homeless men who have completed a substance abuse treatment program. Eligibility requires men to be 18 years or older, have completed a 28-day (or longer) inpatient treatment program, and not have a permanent address. Residents must secure employment, participate in comprehensive services, and commit to a 3-6 month stay. To apply, individuals need to call (201) 342-0029 for intake and bring documentation as instructed by their counselor during a prescreen interview.",https://www.greaterbergen.org/ladder-project,2013420029,https://www.greaterbergen.org/ladder-project
588,Lafayette Federated Church,"Lafayette Federated Church is located at 180 State Route 15, Lafayette, New Jersey 07848. The Sunday worship service is at 9:30 AM, followed by a coffee fellowship, and Sunday School for all ages at 10:45 AM. There is no specific information provided regarding prerequisites such as identification for participation.",https://www.lfc.org/,9733834461,https://www.lfc.org/
589,Lakewood Resource & Referral Service,"Location: 212 Second Street, Suite 204, Lakewood, NJ 08701  
Operating Hours:  
- Monday: 9:15 am - 12 noon, 1 pm - 4 pm  
- Tuesday: 9:15 am - 12 noon, 1 pm - 4 pm  
- Wednesday: 9:15 am - 12 noon, 1:30 pm - 4 pm  
- Thursday: 9:15 am - 12 noon, 1 pm - 4 pm  
- Friday: 9:15 am - 12 noon  
Prerequisites: Appointments are required for phone consultations, and walk-in visits are available for quick questions without an appointment.",https://www.lrrcenter.org/public/,7329429292,https://www.lrrcenter.org/public/
590,Lambertville Free Public Library,"The Lambertville Free Public Library is located at 6 Lilly Street, Lambertville, NJ 08350. The operating hours are Monday from 10am to 6pm, Tuesday and Thursday from 10am to 9pm, Wednesday from 12pm to 9pm, Friday from 12pm to 6pm, and Saturday from 10am to 3pm. The library is closed on Sundays. There is no specific information provided about prerequisites for using the library services, such as the need for identification.",https://lambertvillelibrary.org/,6093970275,https://lambertvillelibrary.org/
593,"Lawrence D Davanzo, DO","Brunswick Pulmonary & Sleep Medicine is located at 49 Veronica Ave Ste 105, Somerset, NJ 08873. Their operating hours are Monday 9:00 AM - 6:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 6:30 PM, Thursday 9:00 AM - 5:00 PM, and Friday 9:00 AM - 5:00 PM. They are closed on Saturday and Sunday. The website does not specify any prerequisites for using their services (such as needing identification).",https://drdavanzo.com/,7322463066,https://drdavanzo.com/
594,Lazarus House,"Lazarus House is located at Burke & Pacific Avenues, Wildwood, New Jersey 08260. The pantry operates on Monday, Wednesday, and Friday from 10:00 AM to 12:00 Noon. There is no specific information provided regarding prerequisites such as identification requirements.",https://lazarushouseministries.org/,6095221500,https://lazarushouseministries.org/contact-us/
595,League of Women Voters,"Location: 204 West State Street, Trenton, NJ 08608  
Operating Hours: Not specified  
Prerequisites: No specific information found regarding identification or other prerequisites.",https://www.lwvnj.org/,6093943303,https://www.lwvnj.org/footer/contact-us
